Rxn_ID	Metabolite	experimental	predictions
HMR_9034	glucose	-0.864113881	-0.551346739539379
HMR_9039	isoleucine	-0.00889841	-0.00215113255493714
HMR_9040	leucine	-0.010361673	-0.00462249843520473
HMR_9041	lysine	-0.012443708	-0.00397507019051491
HMR_9042	methionine	-0.003263032	-0.00108600866851195
HMR_9043	phenylalanine	-0.00339599	-0.00201886226838761
HMR_9044	threonine	-0.008802744	-0.00281594738071418
HMR_9045	tryptophan	-0.000725178	-0.00050123477008244
HMR_9046	valine	-0.010005055	-0.00327891078762263
HMR_9061	alanine	0.0076389	-0.00652301360510065
HMR_9062	asparagine	-0.002440472	-0.00278463761156911
HMR_9063	glutamine	-0.109775824	-0.0118671972879702
HMR_9064	tyrosine	-0.003969672	-0.00132270286549533
HMR_9066	arginine	-0.009856139	-0.00352952817266385
HMR_9067	glycine	0.0025653	-0.0166451713231541
HMR_9068	proline	0.000231007	-0.00593823970667113
HMR_9069	serine	-0.030117158	-0.00431876756851984
HMR_9070	aspartate	-0.000684778	-0.00541049631041707
HMR_9071	glutamate	0.018807129	-0.00159750834536482
HMR_9083	choline	-0.000571763	-0.000258480505496888
HMR_9087	ornithine	0.01603422	0
HMR_9133	pyruvate	5.75643e-08	0
HMR_9135	L-lactate	0.992967126	1.01113940835264
HMR_9146	folate	-1.39717e-05	-0.0027150216712797
HMR_9259	AKG	1.23778e-05	0
HMR_9292	L-carnitine	9.89095e-06	0
humanGrowthOut	biomass	0.025987054	0.0116026567148713
