Rxn_ID	Metabolite	experimental	predictions
HMR_9034	glucose	-0.26705905	-0.26705905
HMR_9039	isoleucine	-0.003331967	-0.00338470867585098
HMR_9040	leucine	-0.004904579	-0.00727328984066359
HMR_9041	lysine	-0.006186391	-0.00625459111298029
HMR_9042	methionine	-0.001965335	-0.00170878496256554
HMR_9043	phenylalanine	-0.002257474	-0.0031765874304103
HMR_9044	threonine	-0.005240142	-0.00443076439355997
HMR_9045	tryptophan	-0.000467773	-0.000788669982722558
HMR_9046	valine	-0.005347229	-0.00515921613697673
HMR_9061	alanine	0.009601013	-0.0102636635251533
HMR_9062	asparagine	-0.001628876	-0.00438149990401421
HMR_9063	glutamine	-0.091938612	-0.0177596796109362
HMR_9064	tyrosine	-0.00311885	-0.00208121245440675
HMR_9066	arginine	-0.001574063	-0.00555355112833801
HMR_9067	glycine	0.002939872	-0.0176464908634179
HMR_9068	proline	0.001361038	-0.00934354854531031
HMR_9069	serine	-0.017833616	-1.15518439066689
HMR_9070	aspartate	-0.006761827	0
HMR_9071	glutamate	0.016202008	-0.550072910817831
HMR_9083	choline	-0.000451292	-0.000406707251715239
HMR_9087	ornithine	0.001635996	0
HMR_9133	pyruvate	3.08184e-08	0
HMR_9135	L-lactate	0.317551752	2.07231232629833
HMR_9146	folate	-3.15613e-06	-0.00448896158380307
HMR_9259	AKG	8.70724e-06	0
HMR_9292	L-carnitine	-2.19382e-05	0
humanGrowthOut	biomass	0.011473383	0.0182562496000592
