Rxn_ID	Metabolite	experimental	predictions
HMR_9034	glucose	-0.594208072	-0.594208072
HMR_9039	isoleucine	-0.007304317	-0.00283128698529155
HMR_9040	leucine	-0.00911516	-0.00608406005900838
HMR_9041	lysine	-0.013165857	-0.0052319251411051
HMR_9042	methionine	-0.002318728	-0.00142938760422486
HMR_9043	phenylalanine	-0.003510565	-0.00265719490528981
HMR_9044	threonine	-0.008527731	-0.00370630584897401
HMR_9045	tryptophan	-0.000954767	-0.00065971735579609
HMR_9046	valine	-0.009105286	-0.00431565103583275
HMR_9061	alanine	0.032353203	-0.00858548836640189
HMR_9062	asparagine	-0.002382279	-0.00366509642108939
HMR_9063	glutamine	-0.123594044	-0.014855857493483
HMR_9064	tyrosine	-0.004926558	-0.00174092080001746
HMR_9066	arginine	-0.012814136	-0.0046455097137308
HMR_9067	glycine	-0.00039991	-0.0147611758359372
HMR_9068	proline	0.002435376	-0.00781581811797312
HMR_9069	serine	-0.022222852	-0.241208972217065
HMR_9070	aspartate	-0.000494245	0
HMR_9071	glutamate	0.015988165	-0.107785629393553
HMR_9083	choline	-0.00136736	-0.000340207993917096
HMR_9087	ornithine	0.009506915	0
HMR_9133	pyruvate	1.04932e-07	0
HMR_9135	L-lactate	0.687740829	1.39766356031436
HMR_9146	folate	-1.39812e-05	0
HMR_9259	AKG	8.67453e-06	0
HMR_9292	L-carnitine	-2.58419e-05	0
humanGrowthOut	biomass	0.02270517	0.0152712350878724
